GEONAME,LNTITLE,GEOID,LNNUMBER,TOT_EST,TOT_MOE,ADU_EST,ADU_MOE,CIT_EST,CIT_MOE,CVAP_EST,CVAP_MOE
Virginia,Hispanic or Latino,04000US51,13,574965,552,389695,672,360365,4059,195220,3629
Washington,Total,04000US53,1,6561295,,5000515,288,6092875,5788,4593030,4843
Washington,Not Hispanic or Latino,04000US53,2,5869750,,4582785,279,5606085,4494,4353440,3897
Washington,American Indian or Alaska Native Alone,04000US53,3,83990,1914,59625,1254,83430,1920,59090,1275
Washington,Asian Alone,04000US53,4,458420,2522,358350,1531,333835,3144,247640,2449
Washington,Black or African American Alone,04000US53,5,223175,2000,161220,1093,202165,2575,144380,1501
Washington,Native Hawaiian or Other Pacific Islander Alone,04000US53,6,35220,901,24735,462,31215,1080,21275,779
Washington,White Alone,04000US53,7,4848935,123,3864435,123,4738435,3152,3769000,2654
Washington,American Indian or Alaska Native and White,04000US53,8,62170,1969,43845,1251,61995,1964,43685,1246
Washington,Asian and White,04000US53,9,70355,2268,32565,1483,69040,2194,31565,1486
Washington,Black or African American and White,04000US53,10,43615,1716,14620,924,43095,1726,14260,927
Washington,American Indian or Alaska Native and Black or African American,04000US53,11,5135,694,3490,465,5090,687,3445,460
Washington,Remainder of Two or More Race Responses,04000US53,12,38730,1860,19900,1086,37790,1832,19105,1002
Washington,Hispanic or Latino,04000US53,13,691550,,417730,44,486795,3734,239585,3187
West Virginia,Total,04000US54,1,1840800,,1451330,490,1828455,917,1440480,945
West Virginia,Not Hispanic or Latino,04000US54,2,1819845,278,1437225,515,1810355,873,1428830,860
West Virginia,American Indian or Alaska Native Alone,04000US54,3,2955,370,2600,348,2905,357,2550,331
West Virginia,Asian Alone,04000US54,4,11485,400,9260,319,7710,502,5865,426
West Virginia,Black or African American Alone,04000US54,5,58425,1165,45045,726,56970,1202,43805,758
West Virginia,Native Hawaiian or Other Pacific Islander Alone,04000US54,6,410,172,295,125,385,172,270,125
West Virginia,White Alone,04000US54,7,1720800,586,1366110,556,1716680,819,1362480,724
West Virginia,American Indian or Alaska Native and White,04000US54,8,11640,831,8780,576,11640,831,8780,576
West Virginia,Asian and White,04000US54,9,2385,379,1285,247,2350,373,1255,236
West Virginia,Black or African American and White,04000US54,10,9190,860,2315,352,9190,860,2315,352
West Virginia,American Indian or Alaska Native and Black or African American,04000US54,11,975,365,690,230,975,365,690,230
West Virginia,Remainder of Two or More Race Responses,04000US54,12,1580,340,850,186,1550,339,825,186
West Virginia,Hispanic or Latino,04000US54,13,20955,280,14105,293,18100,520,11645,401
Wisconsin,Total,04000US55,1,5637945,,4294355,526,5485825,2961,4160995,2674
Wisconsin,Not Hispanic or Latino,04000US55,2,5327400,91,4108215,547,5258245,2112,4047470,1953
Wisconsin,American Indian or Alaska Native Alone,04000US55,3,45595,921,31970,637,45485,921,31865,633
Wisconsin,Asian Alone,04000US55,4,122085,1196,82015,571,86135,1946,50400,1399
Wisconsin,Black or African American Alone,04000US55,5,344815,1835,227150,855,339055,2034,222700,1042
Wisconsin,Native Hawaiian or Other Pacific Islander Alone,04000US55,6,1445,288,1135,218,1355,262,1065,204
Wisconsin,White Alone,04000US55,7,4741130,16,3734590,135,4714430,1377,3710460,1307
Wisconsin,American Indian or Alaska Native and White,04000US55,8,20885,907,13755,617,20885,907,13755,617
Wisconsin,Asian and White,04000US55,9,14845,1042,5780,518,14495,1035,5525,490
Wisconsin,Black or African American and White,04000US55,10,26920,1392,6530,602,26890,1396,6500,603
Wisconsin,American Indian or Alaska Native and Black or African American,04000US55,11,3245,701,1945,400,3245,701,1945,400
Wisconsin,Remainder of Two or More Race Responses,04000US55,12,6435,843,3350,432,6275,817,3255,420
Wisconsin,Hispanic or Latino,04000US55,13,310550,92,186135,101,227580,2200,113520,1858
Wyoming,Total,04000US56,1,545580,,414430,320,534805,956,405100,902
Wyoming,Not Hispanic or Latino,04000US56,2,499795,565,384935,538,496305,674,381800,629
Wyoming,American Indian or Alaska Native Alone,04000US56,3,11245,458,7155,349,11240,458,7150,348
Wyoming,Asian Alone,04000US56,4,4085,396,3235,248,2630,372,1975,267
Wyoming,Black or African American Alone,04000US56,5,4095,343,3060,245,4005,351,2970,251
Wyoming,Native Hawaiian or Other Pacific Islander Alone,04000US56,6,240,77,170,61,225,81,155,59
Wyoming,White Alone,04000US56,7,471405,557,366165,391,469540,660,364460,499
Wyoming,American Indian or Alaska Native and White,04000US56,8,5565,574,3815,396,5565,574,3815,396
Wyoming,Asian and White,04000US56,9,1240,307,585,152,1180,297,525,138
Wyoming,Black or African American and White,04000US56,10,1425,358,530,176,1425,358,530,176
Wyoming,American Indian or Alaska Native and Black or African American,04000US56,11,70,48,50,37,70,48,50,37
Wyoming,Remainder of Two or More Race Responses,04000US56,12,420,156,165,95,420,156,165,95
Wyoming,Hispanic or Latino,04000US56,13,45780,563,29495,435,38495,1007,23300,817
Puerto Rico,Total,04000US72,1,3762320,,2815070,,3697305,2359,2754345,2223
Puerto Rico,Not Hispanic or Latino,04000US72,2,45450,1651,35680,1378,42010,1552,32455,1265
Puerto Rico,American Indian or Alaska Native Alone,04000US72,3,100,97,50,54,100,97,50,54
Puerto Rico,Asian Alone,04000US72,4,3070,568,2520,445,2050,476,1545,335
Puerto Rico,Black or African American Alone,04000US72,5,4625,549,3885,436,4045,512,3330,408
Puerto Rico,Native Hawaiian or Other Pacific Islander Alone,04000US72,6,30,29,30,29,30,29,30,29
Puerto Rico,White Alone,04000US72,7,35805,1469,27860,1278,34005,1349,26210,1176
Puerto Rico,American Indian or Alaska Native and White,04000US72,8,65,81,40,47,65,81,40,47
Puerto Rico,Asian and White,04000US72,9,185,114,90,59,185,114,90,59
Puerto Rico,Black or African American and White,04000US72,10,1405,254,1050,216,1360,254,1005,205
Puerto Rico,American Indian or Alaska Native and Black or African American,04000US72,11,0,123,0,123,0,123,0,123
Puerto Rico,Remainder of Two or More Race Responses,04000US72,12,175,107,155,99,175,107,155,99
Puerto Rico,Hispanic or Latino,04000US72,13,3716870,1652,2779390,1376,3655295,2866,2721890,2502
