GEONAME,LNTITLE,GEOID,LNNUMBER,TOT_EST,TOT_MOE,ADU_EST,ADU_MOE,CIT_EST,CIT_MOE,CVAP_EST,CVAP_MOE
Washington,Not Hispanic or Latino,04000US53,2,5841930,75,4545675,228,5582075,4932,4320180,4144
Washington,American Indian or Alaska Native Alone,04000US53,3,80525,1845,58320,1385,80035,1844,57835,1398
Washington,Asian Alone,04000US53,4,424050,2400,332040,1479,305955,3489,226920,2661
Washington,Black or African American Alone,04000US53,5,214485,2125,153900,1159,194760,2342,137805,1287
Washington,Native Hawaiian or Other Pacific Islander Alone,04000US53,6,28275,632,20610,387,25040,858,17720,615
Washington,White Alone,04000US53,7,4896310,119,3876430,14,4780380,3952,3777450,3066
Washington,American Indian or Alaska Native and White,04000US53,8,59335,1736,43235,1343,59165,1728,43085,1338
Washington,Asian and White,04000US53,9,60685,2324,27800,1237,59545,2302,26940,1239
Washington,Black or African American and White,04000US53,10,39495,2018,13060,918,39095,1981,12760,893
Washington,American Indian or Alaska Native and Black or African American,04000US53,11,5275,831,3505,583,5225,824,3455,578
Washington,Remainder of Two or More Race Responses,04000US53,12,33495,1881,16765,1098,32875,1836,16210,1034
Washington,Hispanic or Latino,04000US53,13,623825,75,372610,75,439735,3855,213425,3208
West Virginia,Total,04000US54,1,1811405,,1424575,437,1799855,1044,1414320,878
West Virginia,Not Hispanic or Latino,04000US54,2,1791830,506,1411645,462,1782955,871,1403750,762
West Virginia,American Indian or Alaska Native Alone,04000US54,3,2830,402,2410,338,2830,402,2410,338
West Virginia,Asian Alone,04000US54,4,11425,508,9155,384,7730,482,5780,382
West Virginia,Black or African American Alone,04000US54,5,59165,1260,44420,865,57980,1301,43415,881
West Virginia,Native Hawaiian or Other Pacific Islander Alone,04000US54,6,540,226,325,133,520,226,305,132
West Virginia,White Alone,04000US54,7,1694300,473,1342560,342,1690355,667,1339085,577
West Virginia,American Indian or Alaska Native and White,04000US54,8,10425,860,8325,625,10425,860,8325,625
West Virginia,Asian and White,04000US54,9,2550,398,1325,253,2550,398,1325,253
West Virginia,Black or African American and White,04000US54,10,8390,761,1850,355,8390,761,1850,355
West Virginia,American Indian or Alaska Native and Black or African American,04000US54,11,890,426,615,269,890,426,615,269
West Virginia,Remainder of Two or More Race Responses,04000US54,12,1315,350,655,205,1290,352,640,204
West Virginia,Hispanic or Latino,04000US54,13,19575,505,12930,374,16900,668,10575,492
Wisconsin,Total,04000US55,1,5599420,,4279115,607,5457475,3172,4155115,2592
Wisconsin,Not Hispanic or Latino,04000US55,2,5323175,85,4111140,519,5255680,2313,4052160,1972
Wisconsin,American Indian or Alaska Native Alone,04000US55,3,44735,1033,31480,679,44635,1031,31380,676
Wisconsin,Asian Alone,04000US55,4,115370,1068,76405,574,81255,1433,46900,1103
Wisconsin,Black or African American Alone,04000US55,5,329545,1794,217620,916,324305,1745,213540,1053
Wisconsin,Native Hawaiian or Other Pacific Islander Alone,04000US55,6,1225,260,970,208,1120,243,890,206
Wisconsin,White Alone,04000US55,7,4768855,228,3756410,281,4741245,1724,3731445,1542
Wisconsin,American Indian or Alaska Native and White,04000US55,8,20335,911,13390,558,20325,908,13385,559
Wisconsin,Asian and White,04000US55,9,12430,1023,4785,513,12230,1020,4645,519
Wisconsin,Black or African American and White,04000US55,10,22745,1592,5520,589,22705,1590,5475,589
Wisconsin,American Indian or Alaska Native and Black or African American,04000US55,11,2430,446,1710,315,2430,446,1710,315
Wisconsin,Remainder of Two or More Race Responses,04000US55,12,5515,515,2845,310,5430,514,2790,310
Wisconsin,Hispanic or Latino,04000US55,13,276245,93,167975,180,201795,2246,102960,1895
Wyoming,Total,04000US56,1,523950,,397980,384,514445,774,389900,773
Wyoming,Not Hispanic or Latino,04000US56,2,484165,,372710,315,480695,433,369665,543
Wyoming,American Indian or Alaska Native Alone,04000US56,3,10660,456,6990,321,10660,456,6985,318
Wyoming,Asian Alone,04000US56,4,3780,272,2810,213,2460,348,1745,278
Wyoming,Black or African American Alone,04000US56,5,4805,449,3470,314,4685,465,3350,331
Wyoming,Native Hawaiian or Other Pacific Islander Alone,04000US56,6,175,90,125,62,160,88,110,58
Wyoming,White Alone,04000US56,7,455840,64,354275,64,453860,368,352475,336
Wyoming,American Indian or Alaska Native and White,04000US56,8,5175,482,3595,312,5175,482,3595,312
Wyoming,Asian and White,04000US56,9,1195,233,580,157,1160,236,545,156
Wyoming,Black or African American and White,04000US56,10,1945,431,580,260,1945,431,580,260
Wyoming,American Indian or Alaska Native and Black or African American,04000US56,11,150,117,135,113,150,117,135,113
Wyoming,Remainder of Two or More Race Responses,04000US56,12,435,157,145,79,435,157,145,79
Wyoming,Hispanic or Latino,04000US56,13,39785,,25270,178,33755,745,20235,586
Puerto Rico,Total,04000US72,1,3940110,,2940500,,3870955,2437,2876115,2172
Puerto Rico,Not Hispanic or Latino,04000US72,2,50865,2010,40265,1597,46935,1848,36690,1458
Puerto Rico,American Indian or Alaska Native Alone,04000US72,3,25,30,20,31,25,30,20,31
Puerto Rico,Asian Alone,04000US72,4,3405,745,2765,567,2175,592,1610,432
Puerto Rico,Black or African American Alone,04000US72,5,4845,632,3880,538,4260,551,3315,457
Puerto Rico,Native Hawaiian or Other Pacific Islander Alone,04000US72,6,50,35,50,35,50,35,50,35
Puerto Rico,White Alone,04000US72,7,40940,1708,32400,1292,38850,1621,30560,1243
Puerto Rico,American Indian or Alaska Native and White,04000US72,8,65,87,40,47,65,87,40,47
Puerto Rico,Asian and White,04000US72,9,160,116,80,57,160,116,80,57
Puerto Rico,Black or African American and White,04000US72,10,1265,336,940,282,1245,336,920,284
Puerto Rico,American Indian or Alaska Native and Black or African American,04000US72,11,0,127,0,127,0,127,0,127
Puerto Rico,Remainder of Two or More Race Responses,04000US72,12,115,78,95,71,115,78,95,71
Puerto Rico,Hispanic or Latino,04000US72,13,3889245,2011,2900235,1597,3824020,3471,2839425,2951
