GEONAME,LNTITLE,GEOID,LNNUMBER,TOT_EST,TOT_MOE,ADU_EST,ADU_MOE,CIT_EST,CIT_MOE,CVAP_EST,CVAP_MOE
Virginia,Hispanic or Latino,04000US51,13,604880,494,409465,628,385475,4718,211045,4263
Washington,Total,04000US53,1,6652845,,5083625,443,6177710,7377,4667050,6159
Washington,Not Hispanic or Latino,04000US53,2,5927470,,4644665,446,5658540,5301,4409355,4352
Washington,American Indian or Alaska Native Alone,04000US53,3,82545,1752,59940,1279,81975,1761,59400,1286
Washington,Asian Alone,04000US53,4,471910,2636,370350,1783,342800,3090,254750,2830
Washington,Black or African American Alone,04000US53,5,226695,2409,164895,1323,205505,2558,147925,1554
Washington,Native Hawaiian or Other Pacific Islander Alone,04000US53,6,36405,933,25600,520,31675,1099,21735,745
Washington,White Alone,04000US53,7,4873580,8,3900845,5,4763915,3531,3805465,2855
Washington,American Indian or Alaska Native and White,04000US53,8,65215,1759,45390,1291,65025,1749,45215,1278
Washington,Asian and White,04000US53,9,74410,2178,34390,1377,72805,2136,33085,1298
Washington,Black or African American and White,04000US53,10,47290,2055,16310,962,46690,1992,15895,959
Washington,American Indian or Alaska Native and Black or African American,04000US53,11,5415,792,3775,494,5410,793,3770,494
Washington,Remainder of Two or More Race Responses,04000US53,12,44005,2212,23170,1357,42745,2108,22105,1268
Washington,Hispanic or Latino,04000US53,13,725375,,438965,48,519175,4584,257695,3879
West Virginia,Total,04000US54,1,1846370,,1458380,536,1833415,992,1446685,992
West Virginia,Not Hispanic or Latino,04000US54,2,1824365,293,1443675,542,1814425,816,1434645,932
West Virginia,American Indian or Alaska Native Alone,04000US54,3,2800,375,2460,327,2745,352,2400,305
West Virginia,Asian Alone,04000US54,4,11815,439,9595,345,7660,551,5750,423
West Virginia,Black or African American Alone,04000US54,5,57780,1141,45025,784,56365,1160,43825,826
West Virginia,Native Hawaiian or Other Pacific Islander Alone,04000US54,6,450,192,350,144,445,191,340,140
West Virginia,White Alone,04000US54,7,1721870,568,1370465,484,1717735,786,1366700,717
West Virginia,American Indian or Alaska Native and White,04000US54,8,13530,748,10080,564,13530,748,10080,564
West Virginia,Asian and White,04000US54,9,2595,347,1295,232,2470,351,1165,214
West Virginia,Black or African American and White,04000US54,10,10945,746,2865,380,10945,746,2865,380
West Virginia,American Indian or Alaska Native and Black or African American,04000US54,11,1020,361,690,203,1020,361,690,203
West Virginia,Remainder of Two or More Race Responses,04000US54,12,1555,363,850,217,1515,362,820,217
West Virginia,Hispanic or Latino,04000US54,13,22005,295,14700,243,18990,670,12040,465
Wisconsin,Total,04000US55,1,5664895,,4326410,488,5510350,3494,4189215,2996
Wisconsin,Not Hispanic or Latino,04000US55,2,5340655,70,4132315,486,5269700,2404,4069115,2125
Wisconsin,American Indian or Alaska Native Alone,04000US55,3,45155,830,32100,508,45065,838,32015,509
Wisconsin,Asian Alone,04000US55,4,125355,1113,85120,548,88365,1490,52095,1090
Wisconsin,Black or African American Alone,04000US55,5,348175,1519,231680,787,342380,1645,227170,913
Wisconsin,Native Hawaiian or Other Pacific Islander Alone,04000US55,6,1425,252,1115,186,1295,238,1000,174
Wisconsin,White Alone,04000US55,7,4742795,45,3748175,34,4715535,1597,3723230,1383
Wisconsin,American Indian or Alaska Native and White,04000US55,8,22405,876,14750,578,22405,876,14750,578
Wisconsin,Asian and White,04000US55,9,15915,1123,6165,569,15600,1126,5920,553
Wisconsin,Black or African American and White,04000US55,10,28390,1271,7265,603,28330,1266,7210,600
Wisconsin,American Indian or Alaska Native and Black or African American,04000US55,11,3880,782,2340,434,3880,782,2340,434
Wisconsin,Remainder of Two or More Race Responses,04000US55,12,7170,942,3615,491,6850,888,3385,464
Wisconsin,Hispanic or Latino,04000US55,13,324240,70,194095,109,240650,2478,120100,1965
Wyoming,Total,04000US56,1,554695,,421450,236,543530,1219,411720,1099
Wyoming,Not Hispanic or Latino,04000US56,2,508305,813,391750,696,504410,925,388210,856
Wyoming,American Indian or Alaska Native Alone,04000US56,3,11150,457,7060,283,11140,458,7055,285
Wyoming,Asian Alone,04000US56,4,3970,291,3170,218,2670,305,2025,240
Wyoming,Black or African American Alone,04000US56,5,4310,321,3230,238,4020,347,2980,243
Wyoming,Native Hawaiian or Other Pacific Islander Alone,04000US56,6,190,92,150,79,170,89,130,76
Wyoming,White Alone,04000US56,7,479270,874,372835,735,477055,965,370785,858
Wyoming,American Indian or Alaska Native and White,04000US56,8,5910,592,3770,352,5910,592,3770,352
Wyoming,Asian and White,04000US56,9,1460,274,695,162,1400,278,635,167
Wyoming,Black or African American and White,04000US56,10,1520,303,525,173,1520,303,525,173
Wyoming,American Indian or Alaska Native and Black or African American,04000US56,11,80,47,60,45,80,47,60,45
Wyoming,Remainder of Two or More Race Responses,04000US56,12,450,167,245,123,450,167,245,121
Wyoming,Hispanic or Latino,04000US56,13,46390,811,29705,720,39120,870,23510,667
Puerto Rico,Total,04000US72,1,3742585,,2819675,,3678100,1956,2759510,1802
Puerto Rico,Not Hispanic or Latino,04000US72,2,44630,1580,35370,1245,41305,1478,32235,1233
Puerto Rico,American Indian or Alaska Native Alone,04000US72,3,150,113,75,68,150,113,75,68
Puerto Rico,Asian Alone,04000US72,4,2510,542,2205,475,1670,430,1395,370
Puerto Rico,Black or African American Alone,04000US72,5,4550,571,3800,449,4095,556,3350,446
Puerto Rico,Native Hawaiian or Other Pacific Islander Alone,04000US72,6,30,28,25,29,30,28,25,29
Puerto Rico,White Alone,04000US72,7,34955,1366,27440,1111,33030,1250,25670,1071
Puerto Rico,American Indian or Alaska Native and White,04000US72,8,85,90,65,63,85,90,65,63
Puerto Rico,Asian and White,04000US72,9,230,108,145,89,195,98,110,75
Puerto Rico,Black or African American and White,04000US72,10,1975,327,1485,297,1920,322,1430,290
Puerto Rico,American Indian or Alaska Native and Black or African American,04000US72,11,4,15,4,15,4,15,4,15
Puerto Rico,Remainder of Two or More Race Responses,04000US72,12,140,93,125,88,125,89,105,84
Puerto Rico,Hispanic or Latino,04000US72,13,3697955,1579,2784305,1246,3636795,2553,2727275,2331
