GEONAME,LNTITLE,GEOID,LNNUMBER,TOT_EST,TOT_MOE,ADU_EST,ADU_MOE,CIT_EST,CIT_MOE,CVAP_EST,CVAP_MOE
Virginia,Hispanic or Latino,04000US51,13,631670,415,427150,520,411520,4563,226225,4099
Washington,Total,04000US53,1,6738715,,5162810,230,6258325,6612,4737815,5616
Washington,Not Hispanic or Latino,04000US53,2,5984350,,4705475,229,5713835,4777,4466835,3963
Washington,American Indian or Alaska Native Alone,04000US53,3,82395,1886,60030,1181,81860,1886,59535,1175
Washington,Asian Alone,04000US53,4,485200,2371,383445,1532,352715,3342,263600,3027
Washington,Black or African American Alone,04000US53,5,231155,2402,170065,1414,209155,2696,152305,1789
Washington,Native Hawaiian or Other Pacific Islander Alone,04000US53,6,38450,1003,26930,613,34110,999,23330,690
Washington,White Alone,04000US53,7,4896210,28,3933845,28,4788935,2845,3840115,2222
Washington,American Indian or Alaska Native and White,04000US53,8,67075,1929,47435,1188,66885,1924,47270,1189
Washington,Asian and White,04000US53,9,80515,2279,37205,1252,78730,2337,35740,1285
Washington,Black or African American and White,04000US53,10,49535,2128,17205,1149,49045,2103,16885,1137
Washington,American Indian or Alaska Native and Black or African American,04000US53,11,5710,838,3955,689,5700,840,3945,690
Washington,Remainder of Two or More Race Responses,04000US53,12,48105,1814,25370,1343,46700,1851,24120,1337
Washington,Hispanic or Latino,04000US53,13,754365,,457335,70,544485,4192,270980,3554
West Virginia,Total,04000US54,1,1850480,,1463355,428,1836725,997,1451005,929
West Virginia,Not Hispanic or Latino,04000US54,2,1828455,356,1448810,442,1817980,931,1439180,855
West Virginia,American Indian or Alaska Native Alone,04000US54,3,2775,407,2510,366,2585,327,2325,288
West Virginia,Asian Alone,04000US54,4,12565,410,10160,299,8260,443,6195,384
West Virginia,Black or African American Alone,04000US54,5,57465,1170,44900,704,56115,1220,43675,766
West Virginia,Native Hawaiian or Other Pacific Islander Alone,04000US54,6,465,177,400,158,455,175,395,154
West Virginia,White Alone,04000US54,7,1723085,512,1373545,451,1718590,920,1369415,796
West Virginia,American Indian or Alaska Native and White,04000US54,8,14980,938,11195,765,14980,938,11195,765
West Virginia,Asian and White,04000US54,9,2850,443,1540,296,2750,432,1435,286
West Virginia,Black or African American and White,04000US54,10,11450,838,2935,383,11450,838,2935,383
West Virginia,American Indian or Alaska Native and Black or African American,04000US54,11,1110,345,770,241,1110,345,770,241
West Virginia,Remainder of Two or More Race Responses,04000US54,12,1710,401,850,204,1685,397,840,208
West Virginia,Hispanic or Latino,04000US54,13,22025,356,14545,343,18745,585,11825,430
Wisconsin,Total,04000US55,1,5687220,,4353445,319,5533100,3173,4215825,2695
Wisconsin,Not Hispanic or Latino,04000US55,2,5352010,129,4153310,302,5281705,1920,4090140,1760
Wisconsin,American Indian or Alaska Native Alone,04000US55,3,45215,1006,32500,707,45130,999,32425,701
Wisconsin,Asian Alone,04000US55,4,129365,1334,88960,775,92380,1609,55600,1246
Wisconsin,Black or African American Alone,04000US55,5,348550,1871,233305,972,342685,2025,228735,1126
Wisconsin,Native Hawaiian or Other Pacific Islander Alone,04000US55,6,1190,243,940,169,1135,240,885,163
Wisconsin,White Alone,04000US55,7,4742390,15,3759925,3,4716005,1310,3735575,1159
Wisconsin,American Indian or Alaska Native and White,04000US55,8,24870,908,16215,657,24865,909,16205,660
Wisconsin,Asian and White,04000US55,9,17560,1220,6750,652,17135,1219,6380,639
Wisconsin,Black or African American and White,04000US55,10,30805,1492,8325,654,30665,1503,8185,674
Wisconsin,American Indian or Alaska Native and Black or African American,04000US55,11,4070,738,2475,428,4070,738,2475,428
Wisconsin,Remainder of Two or More Race Responses,04000US55,12,8000,868,3915,453,7640,837,3675,433
Wisconsin,Hispanic or Latino,04000US55,13,335210,129,200135,117,251395,2250,125680,1891
Wyoming,Total,04000US56,1,562805,,427995,265,551000,903,417625,935
Wyoming,Not Hispanic or Latino,04000US56,2,512490,,395670,254,508230,585,391875,595
Wyoming,American Indian or Alaska Native Alone,04000US56,3,11190,406,7350,312,11185,405,7340,312
Wyoming,Asian Alone,04000US56,4,4370,306,3420,227,2915,325,2135,259
Wyoming,Black or African American Alone,04000US56,5,4605,354,3460,287,4275,358,3175,300
Wyoming,Native Hawaiian or Other Pacific Islander Alone,04000US56,6,170,76,140,66,155,72,125,62
Wyoming,White Alone,04000US56,7,482350,355,375960,166,479915,626,373770,478
Wyoming,American Indian or Alaska Native and White,04000US56,8,6115,526,3700,358,6115,526,3700,358
Wyoming,Asian and White,04000US56,9,1360,273,695,173,1350,272,685,169
Wyoming,Black or African American and White,04000US56,10,1550,289,620,182,1550,289,620,182
Wyoming,American Indian or Alaska Native and Black or African American,04000US56,11,110,65,90,58,110,65,90,58
Wyoming,Remainder of Two or More Race Responses,04000US56,12,670,233,240,104,670,233,240,104
Wyoming,Hispanic or Latino,04000US56,13,50315,,32320,84,42770,846,25750,775
Puerto Rico,Total,04000US72,1,3716725,,2819575,,3653415,2103,2760265,1987
Puerto Rico,Not Hispanic or Latino,04000US72,2,40840,1762,32435,1389,37665,1571,29445,1226
Puerto Rico,American Indian or Alaska Native Alone,04000US72,3,120,100,75,69,120,100,75,69
Puerto Rico,Asian Alone,04000US72,4,2530,535,2270,465,1700,429,1465,364
Puerto Rico,Black or African American Alone,04000US72,5,3795,487,3135,409,3405,434,2750,363
Puerto Rico,Native Hawaiian or Other Pacific Islander Alone,04000US72,6,40,45,40,45,40,45,40,45
Puerto Rico,White Alone,04000US72,7,30895,1577,24280,1188,29085,1468,22620,1111
Puerto Rico,American Indian or Alaska Native and White,04000US72,8,55,73,35,43,55,73,35,43
Puerto Rico,Asian and White,04000US72,9,270,117,185,93,205,103,120,75
Puerto Rico,Black or African American and White,04000US72,10,2930,405,2240,342,2865,390,2180,324
Puerto Rico,American Indian or Alaska Native and Black or African American,04000US72,11,20,31,20,31,20,31,20,31
Puerto Rico,Remainder of Two or More Race Responses,04000US72,12,175,96,160,99,160,92,140,92
Puerto Rico,Hispanic or Latino,04000US72,13,3675890,1761,2787140,1391,3615745,2497,2730820,2253
