GEONAME,LNTITLE,GEOID,LNNUMBER,TOT_EST,TOT_MOE,ADU_EST,ADU_MOE,CIT_EST,CIT_MOE,CVAP_EST,CVAP_MOE
Virginia,Hispanic or Latino,04000US51,13,659600,460,446705,591,436310,4611,242615,4203
Washington,Total,04000US53,1,6819580,,5234680,263,6333155,6035,4801195,5236
Washington,Not Hispanic or Latino,04000US53,2,6035885,,4758640,258,5760870,4738,4515485,3693
Washington,American Indian or Alaska Native Alone,04000US53,3,82555,2166,60435,1385,82125,2180,60055,1381
Washington,Asian Alone,04000US53,4,498870,2806,395515,1526,362165,3994,272435,2879
Washington,Black or African American Alone,04000US53,5,237225,2258,175325,1385,215015,2548,157430,1757
Washington,Native Hawaiian or Other Pacific Islander Alone,04000US53,6,39630,908,27660,560,35180,946,23940,697
Washington,White Alone,04000US53,7,4914490,3,3960725,7,4807595,3725,3866255,3025
Washington,American Indian or Alaska Native and White,04000US53,8,67700,2164,48125,1410,67565,2152,48010,1404
Washington,Asian and White,04000US53,9,85085,2253,39760,1279,82935,2185,38010,1239
Washington,Black or African American and White,04000US53,10,51205,1978,18655,959,50865,1966,18405,973
Washington,American Indian or Alaska Native and Black or African American,04000US53,11,6300,793,4250,590,6290,791,4245,591
Washington,Remainder of Two or More Race Responses,04000US53,12,52825,2481,28185,1459,51135,2388,26700,1322
Washington,Hispanic or Latino,04000US53,13,783695,,476040,57,572285,4221,285715,3654
West Virginia,Total,04000US54,1,1853620,,1468455,377,1839555,953,1455850,802
West Virginia,Not Hispanic or Latino,04000US54,2,1830335,396,1452525,501,1819815,850,1442970,721
West Virginia,American Indian or Alaska Native Alone,04000US54,3,2780,448,2530,423,2590,399,2340,370
West Virginia,Asian Alone,04000US54,4,12695,522,10155,395,8245,487,6115,436
West Virginia,Black or African American Alone,04000US54,5,58010,1149,45570,706,56610,1148,44285,695
West Virginia,Native Hawaiian or Other Pacific Islander Alone,04000US54,6,595,198,420,158,565,197,385,156
West Virginia,White Alone,04000US54,7,1722865,375,1375705,333,1718655,658,1371905,560
West Virginia,American Indian or Alaska Native and White,04000US54,8,15530,891,11635,735,15530,891,11635,735
West Virginia,Asian and White,04000US54,9,2760,489,1625,368,2545,447,1430,338
West Virginia,Black or African American and White,04000US54,10,11935,882,2985,385,11935,882,2985,385
West Virginia,American Indian or Alaska Native and Black or African American,04000US54,11,1275,342,875,215,1275,342,875,215
West Virginia,Remainder of Two or More Race Responses,04000US54,12,1890,364,1035,227,1860,367,1020,222
West Virginia,Hispanic or Latino,04000US54,13,23285,396,15930,397,19740,613,12880,467
Wisconsin,Total,04000US55,1,5706870,,4381725,279,5553230,3056,4244795,2793
Wisconsin,Not Hispanic or Latino,04000US55,2,5361005,86,4174855,275,5291550,1958,4112820,1800
Wisconsin,American Indian or Alaska Native Alone,04000US55,3,45315,1028,32755,656,45215,1025,32675,653
Wisconsin,Asian Alone,04000US55,4,132660,1368,92035,738,95315,1760,58430,1283
Wisconsin,Black or African American Alone,04000US55,5,350490,1853,236530,941,344725,1998,232105,1069
Wisconsin,Native Hawaiian or Other Pacific Islander Alone,04000US55,6,1150,233,920,168,1060,236,830,169
Wisconsin,White Alone,04000US55,7,4740605,15,3771215,3,4715500,1154,3748250,1021
Wisconsin,American Indian or Alaska Native and White,04000US55,8,26190,987,17090,619,26170,990,17070,622
Wisconsin,Asian and White,04000US55,9,18825,1257,7520,643,18245,1257,7040,638
Wisconsin,Black or African American and White,04000US55,10,32555,1540,9510,687,32420,1510,9390,672
Wisconsin,American Indian or Alaska Native and Black or African American,04000US55,11,4195,759,2630,421,4195,759,2630,421
Wisconsin,Remainder of Two or More Race Responses,04000US55,12,9020,815,4645,488,8700,824,4395,484
Wisconsin,Hispanic or Latino,04000US55,13,345865,86,206875,82,261680,2153,131975,1816
Wyoming,Total,04000US56,1,570135,,433710,340,558090,1042,423175,949
Wyoming,Not Hispanic or Latino,04000US56,2,517680,,400110,265,513210,542,396115,562
Wyoming,American Indian or Alaska Native Alone,04000US56,3,11605,429,7570,309,11595,428,7560,308
Wyoming,Asian Alone,04000US56,4,4695,383,3825,323,3030,395,2345,380
Wyoming,Black or African American Alone,04000US56,5,5060,363,3960,302,4595,389,3550,303
Wyoming,Native Hawaiian or Other Pacific Islander Alone,04000US56,6,175,64,150,60,165,63,140,59
Wyoming,White Alone,04000US56,7,486035,375,378960,161,483725,589,376880,403
Wyoming,American Indian or Alaska Native and White,04000US56,8,5825,621,3570,336,5825,621,3570,336
Wyoming,Asian and White,04000US56,9,1435,281,720,180,1420,278,710,175
Wyoming,Black or African American and White,04000US56,10,2030,317,900,251,2030,317,900,251
Wyoming,American Indian or Alaska Native and Black or African American,04000US56,11,140,81,125,78,140,81,125,78
Wyoming,Remainder of Two or More Race Responses,04000US56,12,685,186,335,114,685,186,335,114
Wyoming,Hispanic or Latino,04000US56,13,52455,,33600,182,44880,825,27060,692
Puerto Rico,Total,04000US72,1,3682965,,2814385,,3621975,2089,2757100,1865
Puerto Rico,Not Hispanic or Latino,04000US72,2,39730,1504,31755,1250,36345,1396,28590,1146
Puerto Rico,American Indian or Alaska Native Alone,04000US72,3,145,102,100,71,125,96,85,66
Puerto Rico,Asian Alone,04000US72,4,2520,550,2235,490,1675,452,1410,384
Puerto Rico,Black or African American Alone,04000US72,5,3370,425,2850,365,2950,398,2430,335
Puerto Rico,Native Hawaiian or Other Pacific Islander Alone,04000US72,6,50,46,50,46,50,46,50,46
Puerto Rico,White Alone,04000US72,7,29225,1453,23040,1195,27275,1417,21280,1177
Puerto Rico,American Indian or Alaska Native and White,04000US72,8,70,77,50,47,70,77,50,47
Puerto Rico,Asian and White,04000US72,9,205,85,185,84,140,72,120,70
Puerto Rico,Black or African American and White,04000US72,10,3980,493,3080,393,3920,484,3020,383
Puerto Rico,American Indian or Alaska Native and Black or African American,04000US72,11,20,25,20,25,20,25,20,25
Puerto Rico,Remainder of Two or More Race Responses,04000US72,12,145,93,145,93,120,88,120,88
Puerto Rico,Hispanic or Latino,04000US72,13,3643235,1504,2782630,1249,3585630,2566,2728510,2120
