GEONAME,LNTITLE,GEOID,LNNUMBER,TOT_EST,TOT_MOE,ADU_EST,ADU_MOE,CIT_EST,CIT_MOE,CVAP_EST,CVAP_MOE
Virginia,American Indian or Alaska Native and Black or African American,04000US51,11,10945,1126,8530,894,10915,1128,8515,895
Virginia,Remainder of Two or More Race Responses,04000US51,12,31785,2066,17670,1143,30540,1970,16635,1074
Virginia,Hispanic or Latino,04000US51,13,709155,430,481120,536,486295,4545,276050,4200
Washington,Total,04000US53,1,6985465,,5388890,283,6485515,6129,4937210,5238
Washington,Not Hispanic or Latino,04000US53,2,6149975,,4876940,275,5863675,4513,4620410,3861
Washington,American Indian or Alaska Native Alone,04000US53,3,81095,1823,60195,1317,80715,1825,59865,1318
Washington,Asian Alone,04000US53,4,534325,3188,429235,2045,383200,3395,291790,2823
Washington,Black or African American Alone,04000US53,5,244935,2724,184015,1380,223460,2733,166380,1629
Washington,Native Hawaiian or Other Pacific Islander Alone,04000US53,6,42825,902,30465,562,36415,1027,25010,767
Washington,White Alone,04000US53,7,4952685,28,4014385,2,4850425,2821,3922720,2337
Washington,American Indian or Alaska Native and White,04000US53,8,70915,1834,51140,1285,70700,1835,50945,1275
Washington,Asian and White,04000US53,9,95490,2876,46315,1796,93110,2802,44400,1705
Washington,Black or African American and White,04000US53,10,61450,2548,24400,1170,61070,2539,24045,1144
Washington,American Indian or Alaska Native and Black or African American,04000US53,11,6970,864,4960,623,6970,864,4960,623
Washington,Remainder of Two or More Race Responses,04000US53,12,59285,2509,31825,1413,57610,2503,30295,1431
Washington,Hispanic or Latino,04000US53,13,835490,,511950,52,621840,4301,316800,3776
West Virginia,Total,04000US54,1,1851420,,1469045,414,1836940,1155,1455850,1154
West Virginia,Not Hispanic or Latino,04000US54,2,1826010,480,1451595,553,1815530,952,1441785,1003
West Virginia,American Indian or Alaska Native Alone,04000US54,3,2830,376,2395,335,2830,376,2395,335
West Virginia,Asian Alone,04000US54,4,13375,494,11015,383,8780,478,6665,441
West Virginia,Black or African American Alone,04000US54,5,60685,1253,47720,961,59625,1290,46710,971
West Virginia,Native Hawaiian or Other Pacific Islander Alone,04000US54,6,475,205,345,146,455,199,330,141
West Virginia,White Alone,04000US54,7,1715005,1085,1372050,1073,1710570,1293,1367900,1290
West Virginia,American Indian or Alaska Native and White,04000US54,8,13485,783,10500,608,13455,791,10470,616
West Virginia,Asian and White,04000US54,9,3390,470,1730,298,3075,456,1495,285
West Virginia,Black or African American and White,04000US54,10,13365,816,3580,449,13365,816,3580,449
West Virginia,American Indian or Alaska Native and Black or African American,04000US54,11,1225,284,875,231,1225,284,875,231
West Virginia,Remainder of Two or More Race Responses,04000US54,12,2175,402,1385,269,2145,399,1365,263
West Virginia,Hispanic or Latino,04000US54,13,25410,480,17450,502,21415,609,14065,528
Wisconsin,Total,04000US55,1,5742115,,4432795,364,5588750,3418,4294320,2904
Wisconsin,Not Hispanic or Latino,04000US55,2,5377560,,4213170,301,5304995,2150,4148415,1785
Wisconsin,American Indian or Alaska Native Alone,04000US55,3,46225,1064,33820,731,46085,1066,33705,725
Wisconsin,Asian Alone,04000US55,4,144000,1157,101425,796,103755,1817,65660,1330
Wisconsin,Black or African American Alone,04000US55,5,355245,1867,242280,1064,349220,1995,237530,1189
Wisconsin,Native Hawaiian or Other Pacific Islander Alone,04000US55,6,1140,225,960,180,1005,228,835,182
Wisconsin,White Alone,04000US55,7,4734000,15,3789170,20,4709085,1148,3766170,1041
Wisconsin,American Indian or Alaska Native and White,04000US55,8,27240,1112,18265,765,27215,1111,18240,761
Wisconsin,Asian and White,04000US55,9,19450,1097,8315,644,18830,1081,7765,606
Wisconsin,Black or African American and White,04000US55,10,36270,1699,11185,824,36130,1703,11060,820
Wisconsin,American Indian or Alaska Native and Black or African American,04000US55,11,4025,632,2770,416,4025,632,2770,416
Wisconsin,Remainder of Two or More Race Responses,04000US55,12,9965,931,4975,475,9640,928,4680,465
Wisconsin,Hispanic or Latino,04000US55,13,364560,,219625,239,283755,2326,145905,2084
Wyoming,Total,04000US56,1,579680,,441945,385,566615,935,430025,930
Wyoming,Not Hispanic or Latino,04000US56,2,523980,107,405765,309,518980,637,401310,565
Wyoming,American Indian or Alaska Native Alone,04000US56,3,11075,416,7350,302,11075,416,7350,302
Wyoming,Asian Alone,04000US56,4,5165,383,4275,369,3430,390,2685,406
Wyoming,Black or African American Alone,04000US56,5,5975,578,4610,484,5280,532,4035,435
Wyoming,Native Hawaiian or Other Pacific Islander Alone,04000US56,6,395,248,375,248,380,249,370,248
Wyoming,White Alone,04000US56,7,489940,79,382565,44,487435,439,380320,369
Wyoming,American Indian or Alaska Native and White,04000US56,8,6145,436,3895,320,6145,436,3895,320
Wyoming,Asian and White,04000US56,9,1485,275,905,204,1460,274,880,200
Wyoming,Black or African American and White,04000US56,10,2535,484,1120,318,2520,479,1105,315
Wyoming,American Indian or Alaska Native and Black or African American,04000US56,11,90,63,75,56,90,63,75,56
Wyoming,Remainder of Two or More Race Responses,04000US56,12,1185,319,595,199,1175,322,595,199
Wyoming,Hispanic or Latino,04000US56,13,55700,107,36180,168,47635,881,28715,828
Puerto Rico,Total,04000US72,1,3583075,,2779180,,3526630,1915,2726225,1716
Puerto Rico,Not Hispanic or Latino,04000US72,2,35785,1843,29795,1566,32470,1764,26685,1484
Puerto Rico,American Indian or Alaska Native Alone,04000US72,3,75,51,75,51,60,48,60,48
Puerto Rico,Asian Alone,04000US72,4,2460,572,2150,481,1655,484,1350,372
Puerto Rico,Black or African American Alone,04000US72,5,3005,443,2575,369,2555,400,2130,329
Puerto Rico,Native Hawaiian or Other Pacific Islander Alone,04000US72,6,55,47,55,47,55,47,55,47
Puerto Rico,White Alone,04000US72,7,26300,1462,21715,1247,24435,1379,20055,1204
Puerto Rico,American Indian or Alaska Native and White,04000US72,8,160,85,160,85,125,74,125,74
Puerto Rico,Asian and White,04000US72,9,255,131,245,120,195,117,185,107
Puerto Rico,Black or African American and White,04000US72,10,3205,539,2545,422,3145,536,2485,421
Puerto Rico,American Indian or Alaska Native and Black or African American,04000US72,11,20,24,20,24,20,24,20,24
Puerto Rico,Remainder of Two or More Race Responses,04000US72,12,250,125,250,125,230,120,230,120
Puerto Rico,Hispanic or Latino,04000US72,13,3547290,1843,2749385,1567,3494160,2743,2699535,2359
